cluster	./NaAlSi3O8_T4_nvt_a12.0.	./NaAlSi3O8_T4_nvt_a12.5.	./NaAlSi3O8_T4_nvt_a13.0.	./NaAlSi3O8_T4_nvt_a13.5.	./NaAlSi3O8_T4_nvt_a14.0.	./NaAlSi3O8_T4_nvt_a14.5.	./NaAlSi3O8_T4_nvt_a15.0.	./NaAlSi3O8_T4_nvt_a15.5.	./NaAlSi3O8_T4_nvt_a16.0.	./NaAlSi3O8_T4_nvt_a16.5.	./NaAlSi3O8_T4_nvt_a17.0.	./NaAlSi3O8_T4_nvt_a17.5.	./NaAlSi3O8_T4_nvt_a18.0.	./NaAlSi3O8_T4_nvt_a18.5.	./NaAlSi3O8_T4_nvt_a19.0.	



Na_1O_1						0.00028569796011656477	0.0029874800998447295	0.0076253546188581696	0.018318509495965	0.03219567029090838	0.05317482629824491	0.06252604259675941	0.08081519019019019	0.09358778117928923	0.10322531626334384
Na_1O_10	0.3053218387520713	0.29481172504428316	0.2261406491057654	0.113797902816064	0.04489266290137015	0.012784983715216273	0.00443798030621671	0.0014898188715985966	0.00035694966273776713	0.0005232862375719519	0.00031326559299570263	0.00016667261926021166	6.256256256256256e-05	0.00011646479435644883	0.00018614899517532197
Na_1O_11	0.14738086395063138	0.17011170790240557	0.09308753785497971	0.03169761093994919	0.008364057106997176	0.0016927604136906462	0.000330195168930207	0.0001300968592100183		0.00012791441362869935	2.8113578858588697e-05	4.762074836006048e-05	3.91016016016016e-06		9.497397713026631e-05
Na_1O_12	0.03483372378721216	0.05234700874235758	0.024491457630992516	0.00550308091454516	0.0008694174249555485	0.00021070224558596652	0.00011792684604650249					7.936791393343414e-06			1.1396877255631956e-05
Na_1O_13	0.004289040626249929	0.008617364722015885	0.0036390777669847436	0.0005101075617534187	5.2295784959732244e-05										
Na_1O_14	0.0002464144906005371	0.0006428204102622708	0.0002928404091194789	2.364737041241014e-05											
Na_1O_15	4.285469401748472e-05														
Na_1O_2					0.00011439702959941429	0.002464144906005371	0.018294384716680753	0.05274378472746806	0.08993291554276588	0.12217764598716979	0.17317964576890638	0.18998297558246127	0.19552364864864866	0.22011014241980567	0.22861375982980664
Na_1O_3				0.0001249932436084536	0.0022356448070285535	0.019109622307296726	0.07328367302816487	0.1379530308371523	0.1966498250210674	0.22583871155299726	0.25484959235310656	0.2532987289228584	0.2686671046046046	0.26416711034207374	0.2636819511453862
Na_1O_4				0.0032059077887681745	0.020977146741972597	0.07911333638077823	0.18332514396902455	0.23435060683889813	0.2624720788085977	0.25397213016260634	0.24206996264910238	0.23026616029937577	0.23337790915915915	0.2089711167309996	0.2094176195722372
Na_1O_5	6.071081652477001e-05	0.0003464087766413348	0.0016963316381921033	0.02299200043240906	0.08343138793013283	0.18473230101137078	0.2503193852080426	0.2428740494535932	0.22215148649295116	0.20169777312634454	0.16254066428370617	0.15625558055644845	0.13604620245245244	0.12705893118594436	0.11899859438513848
Na_1O_6	0.0033998057253871207	0.00508899491457631	0.02036669333180961	0.08886006161829091	0.19850172576090366	0.26033512370721673	0.2324338135576564	0.18637424250054557	0.13330781940555	0.10887067077543268	0.07575003012169164	0.07348278311526998	0.06058402152152152	0.056406395580992946	0.05202674467195988
Na_1O_7	0.03456588194960288	0.040908376664190615	0.09788012113593508	0.20646519107075292	0.2741639211379563	0.24356822467287584	0.14702726075591108	0.09430763290863003	0.056247171081925465	0.039886039886039885	0.029446965741596047	0.02599696020889635	0.01958208208208208	0.022560894449620658	0.01821980777267029
Na_1O_8	0.15853736929318324	0.145666676189932	0.23509370893091824	0.2906194259769742	0.23702410835686644	0.14129549740014857	0.06821281864816525	0.03439593090597774	0.017700287399676905	0.01184952613524042	0.00711273545122294	0.006750241080038573	0.004606168668668669	0.005744210035937708	0.004653724879383049
Na_1O_9	0.3113214959145192	0.2814589166333352	0.2973115821953031	0.23620007026647208	0.12937323501725762	0.054407605279698304	0.019229937695316338	0.0077554514780681875	0.0028629570887627096	0.0028606314320600034	0.0015341981605686975	0.001218297478878214	0.00073119994994995	0.0012769532809796353	0.0008699616305132394

O_10	0.006763899205759671	0.006239822010170848	0.03336193288954917	0.1279082042862548	0.22649181897814036	0.2538524584309468	0.21634449091252123	0.17537308737668614							
O_11	0.03793622507285298	0.03499130406833895	0.10819024627164162	0.22563983027944434	0.25170451574103125	0.17993436089366321	0.1417737092006792	0.09202664670156366							
O_12	0.12537810339409178	0.11617461145077425	0.22149002199874293	0.26123038957353656	0.18590171007216819	0.08324524312896406	0.06432968052323754	0.03626277179383934							
O_13	0.25314490957659563	0.2326634906576767	0.2761382385292269	0.19686351413437111	0.09364867691664051	0.024592344723158677	0.020467462738192565	0.009865634017851151							
O_14	0.29602951259928006	0.28634256613907777	0.21594257113879206	0.09521444786768282	0.029873558597427047	0.004596612336437918	0.0038627680649015784	0.0017479951009999328							
O_15	0.1939509706588195	0.20751046368778928	0.10289590594823153	0.02880671990703205	0.005776641433950423	0.0005731815324838581	0.0005684587447330356	0.00015519092678343736							
O_16	0.07077541997600137	0.08925159633735215	0.029320645963087824	0.005630607804983514	0.0006107984258968727	9.597665847665847e-05	5.306270045909062e-05	6.815817730353667e-06							
O_17	0.013763499228615507	0.022678168390377694	0.005091673332952402	0.000566692340954543	2.2879405919882856e-05	5.35683675218559e-06	4.913213005471354e-07								
O_18	0.0014034912290726244	0.003219458888063539	0.0004249757156733901	4.1805172693367924e-05	8.171216399958163e-07										
O_19	5.5353979772584424e-05	0.0002660562253585509	4.731872464430604e-05												
O_2									1.0	1.0	0.9941415051825147	1.0	0.9998547567175018	1.0	0.9993367234136635
O_20		9.37446431632478e-06													
O_3						4.910433689503457e-05	0.00035620794289667316	0.0012216042547480036			0.005858494817485353		0.00014524328249818446		0.0006632765863365023
O_4					1.838523689990587e-05	0.0005825559968001829	0.003120381579774857	0.009522745956647205							
O_5				2.364737041241014e-05	0.00036157632569814874	0.002980633249528598	0.010631210301238916	0.023443791524058788							
O_6			1.7856122507285297e-06	0.00021789362737149344	0.0023774154115678275	0.012297957973830067	0.029796180271681027	0.05872456127105563							
O_7		1.1606479629735444e-05	6.026441346208788e-05	0.0016097102859304903	0.01353725420981069	0.05413440660533684	0.0917257562417458	0.1416022834037984							
O_8	7.097808696645906e-05	3.0355408262385006e-05	0.0007865621964459173	0.010624003432246905	0.053681214700345155	0.14494886006513913	0.17986093641909315	0.21727463760821422							
O_9	0.0007276369921718759	0.0006111257928118393	0.0062478572652991254	0.04562253391708556	0.13599273742286372	0.23811094723158677	0.23710920303754482	0.23277223424602375							

Si_1O_1		5.952040835761766e-06	5.952040835761766e-06			2.3808163343047065e-05	7.599102781795695e-05	0.00020272688633872447	0.00010537356152835774	0.001004839741605267	0.0013522244292091155	0.0019659291477559255	0.0022584751024462934	0.002013911800285934	0.002428610157238388
Si_1O_2		5.59491838561606e-05	0.0004023579604974954	0.00023985189989730285	0.000829106090715755	0.0013594461268879874	0.005724220698907825	0.00782945216204729	0.009981081769883746	0.012432150744019979	0.016612470899809915	0.01883719952933266	0.019098731321660664	0.029940613658858462	0.02033003996224672
Si_1O_3	0.00045354551168504657	0.005503256956745329	0.015295554539740587	0.031787696160567896	0.058733613987379286	0.07772174923337714	0.12048246441523594	0.14882949690177394	0.20103192573859516	0.20690024353497202	0.2452585378355866	0.2747271074970583	0.28395732439256594	0.3049158693500495	0.2851991585838504
Si_1O_4	0.10362741176694665	0.3066598575319506	0.5149598594366036	0.6820261967821559	0.7633953474183314	0.8116583814258232	0.7908779322055217	0.7750374695210612	0.7318880001568351	0.7232988669432233	0.6849343777364858	0.6525085623634225	0.6441336561943789	0.6173058946442318	0.6437009257585798
Si_1O_5	0.44393296573529134	0.4998381044892673	0.40035212273584364	0.2645859232834261	0.16952332392009203	0.10627606993886064	0.08140604364505377	0.06681039303849853	0.05611387206179302	0.05521845912533796	0.05085458448132248	0.05122578374516726	0.04952217600066228	0.045264214230726935	0.0474677189388919
Si_1O_6	0.41736662666895225	0.18141701426585147	0.06803420756909129	0.02115989225807614	0.007479386744761706	0.0029605451117079022	0.001433348007462843	0.0012904614902802944	0.0008797467113646611	0.001145439910841434	0.0009878046175861258	0.0007354177172634056	0.001021875905459663	0.0005594963158473551	0.0008722915035042271
Si_1O_7	0.03391234786583624	0.006479391653810259	0.0009225663295430737	0.00020043961587661927	3.922183871979918e-05								7.761082826275922e-06		1.255095688495291e-06
Si_1O_8	0.0007071024512884978	4.047387768318001e-05	2.7379387844504122e-05												
